num_annotation	genre_id	genre	pt_word	recapitalized_sent	pt_sentence_bold	num_annotators	min_annotation_time	max_annotation_time	avg_annotation_time	num_candidate_substitutions	num_unqiue_candidate_substituions
925	7-211	news	terrorismo	Também pediu aos americanos que abracem a diversidade dos Estados Unidos e não permitam que o terrorismo divida o país	Também pediu aos americanos que abracem a diversidade dos Estados Unidos e não permitam que o <strong>terrorismo</strong> divida o país	21	2	14059	96.67	1	1
729	2247	bible	corvos	"Considerai os corvos, que nem semeiam, nem segam, nem têm despensa nem celeiro, e Deus os alimenta; quanto mais valeis vós do que as aves?"	"Considerai os <strong>corvos,</strong> que nem semeiam, nem segam, nem têm despensa nem celeiro, e Deus os alimenta; quanto mais valeis vós do que as aves?"	21	2	14059	96.59	2	2
1129	8608-68	news	conversor	"As TVs de tela plana, com fabricação mais antiga, podem vir com o conversor digital integrado e, com isso, é necessário apenas comprar uma antena digital para receber imagens com maior qualidade, em resolução HD"	"As TVs de tela plana, com fabricação mais antiga, podem vir com o <strong>conversor</strong> digital integrado e, com isso, é necessário apenas comprar uma antena digital para receber imagens com maior qualidade, em resolução HD"	21	2	14059	96.49	2	2
531	746-309	news	aves	Pesquisadores de São Paulo estiveram recentemente conosco constataram que as grandes aves estão desaparecendo	Pesquisadores de São Paulo estiveram recentemente conosco constataram que as grandes <strong>aves</strong> estão desaparecendo	21	2	14059	96.43	1	1
730	1027-299	news	milho	"Mato Grosso corre o risco de se tornar um mero fornecedor de milho para produção de etanol em outras regiões do Centro-Sul do País caso não sejam lançados projetos de logística e incentivos para a montagem, no Estado, de usinas voltadas à fabricação do biocombustível a partir do cereal"	"Mato Grosso corre o risco de se tornar um mero fornecedor de <strong>milho</strong> para produção de etanol em outras regiões do Centro-Sul do País caso não sejam lançados projetos de logística e incentivos para a montagem, no Estado, de usinas voltadas à fabricação do biocombustível a partir do cereal"	21	2	14059	96.82	0	0
926	2711	bible	cabeças	"Disse o SENHOR a Moisés: Toma todos os cabeças do povo, e enforca-os ao SENHOR diante do sol, e o ardor da ira do SENHOR se retirará de Israel."	"Disse o SENHOR a Moisés: Toma todos os <strong>cabeças</strong> do povo, e enforca-os ao SENHOR diante do sol, e o ardor da ira do SENHOR se retirará de Israel."	21	2	14059	96.78	2	1
1130	1855	bible	terra	"Agitando-se e indignando-se, serve a terra, e não faz caso do som da buzina."	"Agitando-se e indignando-se, serve a <strong>terra,</strong> e não faz caso do som da buzina."	21	2	14059	96.71	2	2
731	5085-96	news	torcedor	– O torcedor é sempre importante	– O <strong>torcedor</strong> é sempre importante	21	2	14059	96.72	2	2
532	2690-277	news	item	"Desde 2009, a proficiência dos participantes do Enem nas provas objetivas é calculada por meio da Teoria de Resposta ao Item (TRI)"	"Desde 2009, a proficiência dos participantes do Enem nas provas objetivas é calculada por meio da Teoria de Resposta ao <strong>Item</strong> (TRI)"	21	2	14059	96.61	1	1
1131	573-14	news	passos	"O ministro confirmou que nesta terça-feira, 13, o governo deve anunciar os próximos passos do programa de concessões, mas não adiantou nenhum detalhe"	"O ministro confirmou que nesta terça-feira, 13, o governo deve anunciar os próximos <strong>passos</strong> do programa de concessões, mas não adiantou nenhum detalhe"	21	2	14059	96.53	4	3
927	2037	bible	Senhor	"O castigo da vossa perversidade eles farão recair sobre vós, e levareis os pecados dos vossos ídolos; e sabereis que eu sou o Senhor DEUS."	"O castigo da vossa perversidade eles farão recair sobre vós, e levareis os pecados dos vossos ídolos; e sabereis que eu sou o <strong>Senhor</strong> DEUS."	21	2	14059	96.51	0	0
533	26229885	biomed	matriz	"A análise histomorfométrica revelou que nos animais tratados com 2 mg/kg de ALN a área (μm2) ocupada por matriz orgânica (181.900 ± 18.130) foi semelhante (p > 0,05) àquela dos animais controle não ovariectomizados (204.800 ± 9.590), o que indica um efeito preventivo desse medicamento sobre a perda de massa óssea."	"A análise histomorfométrica revelou que nos animais tratados com 2 mg/kg de ALN a área (μm2) ocupada por <strong>matriz</strong> orgânica (181.900 ± 18.130) foi semelhante (p > 0,05) àquela dos animais controle não ovariectomizados (204.800 ± 9.590), o que indica um efeito preventivo desse medicamento sobre a perda de massa óssea."	21	2	14059	96.78	1	1
732	2533	bible	profetisa	"E Débora, mulher profetisa, mulher de Lapidote, julgava a Israel naquele tempo."	"E Débora, mulher <strong>profetisa,</strong> mulher de Lapidote, julgava a Israel naquele tempo."	21	2	14059	96.72	3	3
733	49	bible	Ofir	"Três mil talentos de ouro de Ofir; e sete mil talentos de prata purificada, para cobrir as paredes das casas."	"Três mil talentos de ouro de <strong>Ofir;</strong> e sete mil talentos de prata purificada, para cobrir as paredes das casas."	21	2	14059	96.62	0	0
928	2944-47	news	pesca	"A operação percorreu os municípios de Itaberaba, Ruy Barbosa, Boa Vista do Tupim, Milagres, Itaetê, Marcionílio Souza, Iaçu, Ipirá, Castro Alves, Itatim, Rafael Jambeiro e Santa Terezinha, a Fiscalização Preventiva Integrada (FPI) na Bacia do Rio Paraguaçu, envolveu nas atividades de fiscalização, órgãos estaduais e federais com atuação ambiental, tais como o Instituto do Meio Ambiente e Recursos Hídricos – INEMA, Secretaria Estadual da Fazenda – SEFAZ, Secretaria de Meio Ambiente do Estado – SEMA, Instituto Brasileiro de Meio ambiente e Recursos Naturais Renováveis – IBAMA, Diretoria de Vigilância Sanitária – DIVISA, Departamento Nacional de Produção Mineral – DNPM, Fundação Nacional de Saúde – FUNASA, Conselho Regional de Engenharia e Agronomia – CREA e Agência de Defesa Agropecuária da Bahia – ADAB, bem como a Polícia Rodoviária Federal – PRF, Polícia Militar (através de seu Grupamento Aéreo, das Companhias do Cerrado, da Caatinga, Semi-árido, Sudoeste, CIPPA e da Polícia Ambiental, a COPPA) e a Polícia Civil, Secretaria de Segurança Pública, Superintendência Federal da Pesca e Aquicultura – SFPA/BA, Superintendência Regional do Trabalho e Emprego – SRTE/BA, Ministério Público Federal – MPF, Ministério Público do Trabalho – MPT"	"A operação percorreu os municípios de Itaberaba, Ruy Barbosa, Boa Vista do Tupim, Milagres, Itaetê, Marcionílio Souza, Iaçu, Ipirá, Castro Alves, Itatim, Rafael Jambeiro e Santa Terezinha, a Fiscalização Preventiva Integrada (FPI) na Bacia do Rio Paraguaçu, envolveu nas atividades de fiscalização, órgãos estaduais e federais com atuação ambiental, tais como o Instituto do Meio Ambiente e Recursos Hídricos – INEMA, Secretaria Estadual da Fazenda – SEFAZ, Secretaria de Meio Ambiente do Estado – SEMA, Instituto Brasileiro de Meio ambiente e Recursos Naturais Renováveis – IBAMA, Diretoria de Vigilância Sanitária – DIVISA, Departamento Nacional de Produção Mineral – DNPM, Fundação Nacional de Saúde – FUNASA, Conselho Regional de Engenharia e Agronomia – CREA e Agência de Defesa Agropecuária da Bahia – ADAB, bem como a Polícia Rodoviária Federal – PRF, Polícia Militar (através de seu Grupamento Aéreo, das Companhias do Cerrado, da Caatinga, Semi-árido, Sudoeste, CIPPA e da Polícia Ambiental, a COPPA) e a Polícia Civil, Secretaria de Segurança Pública, Superintendência Federal da <strong>Pesca</strong> e Aquicultura – SFPA/BA, Superintendência Regional do Trabalho e Emprego – SRTE/BA, Ministério Público Federal – MPF, Ministério Público do Trabalho – MPT"	21	2	14059	96.57	0	0
534	8931-17	news	comitês	"O deputado estadual, Marlúcio Pereira (PSB) candidato a prefeitura de Aparecida de Goiânia pela Coligação Aparecida Merece Mais e seu vice, William Ludovico (PTB) promovem uma maratona de inaugurações em seus comitês na tarde desta quinta-feira, 25"	"O deputado estadual, Marlúcio Pereira (PSB) candidato a prefeitura de Aparecida de Goiânia pela Coligação Aparecida Merece Mais e seu vice, William Ludovico (PTB) promovem uma maratona de inaugurações em seus <strong>comitês</strong> na tarde desta quinta-feira, 25"	21	2	14059	96.46	5	4
1132	482	bible	povos	"Porque o SENHOR é o nosso Deus; ele é o que nos fez subir, a nós e a nossos pais, da terra do Egito, da casa da servidão, e o que tem feito estes grandes sinais aos nossos olhos, e nos guardou por todo o caminho que andamos, e entre todos os povos pelo meio dos quais passamos."	"Porque o SENHOR é o nosso Deus; ele é o que nos fez subir, a nós e a nossos pais, da terra do Egito, da casa da servidão, e o que tem feito estes grandes sinais aos nossos olhos, e nos guardou por todo o caminho que andamos, e entre todos os <strong>povos</strong> pelo meio dos quais passamos."	21	2	14059	96.92	1	1
929	605	bible	caudas	"Porque o poder dos cavalos está na sua boca e nas suas caudas. Porquanto as suas caudas são semelhantes a serpentes, e têm cabeças, e com elas danificam."	"Porque o poder dos cavalos está na sua boca e nas suas <strong>caudas.</strong> Porquanto as suas caudas são semelhantes a serpentes, e têm cabeças, e com elas danificam."	21	2	14059	96.81	4	2
535	1336-314	news	fragmentação	"Ao analisar as fotos, os astrônomos chegaram à conclusão de que, por razões desconhecidas, o cometa começou a girar rapidamente, o que, pelo visto, poderia causar desintegração do seu núcleo e sua fragmentação"	"Ao analisar as fotos, os astrônomos chegaram à conclusão de que, por razões desconhecidas, o cometa começou a girar rapidamente, o que, pelo visto, poderia causar desintegração do seu núcleo e sua <strong>fragmentação</strong>"	21	2	14059	96.76	3	3
1133	26849761	biomed	incorporação	A incorporação das expectativas dos doentes foi o aspeto mais presente.	A <strong>incorporação</strong> das expectativas dos doentes foi o aspeto mais presente.	21	2	14059	96.68	3	2
734	2745	bible	casas	"E sucedeu, ao fim de vinte anos, que Salomão edificara as duas casas; a casa do SENHOR e a casa do rei"	"E sucedeu, ao fim de vinte anos, que Salomão edificara as duas <strong>casas;</strong> a casa do SENHOR e a casa do rei"	21	2	14059	96.59	2	2
536	699	bible	inimigos	"E eu derrubarei os seus inimigos perante a sua face, e ferirei aos que o odeiam."	"E eu derrubarei os seus <strong>inimigos</strong> perante a sua face, e ferirei aos que o odeiam."	21	2	14059	96.55	2	1
1134	461-99	news	empregos	"Entre as mudanças, o presidente do TST defendeu o fortalecimento da negociação coletiva, a aprovação de um marco regulatório para o fenômeno da terceirização, que segundo ele não pode continuar sendo regulado apenas por súmula do tribunal, e alguns pontos Consolidação das Leis do Trabalho (CLT) em que se possa, com alguma alteração, dar mais segurança às empresas e trazer mais empregos para os trabalhadores"	"Entre as mudanças, o presidente do TST defendeu o fortalecimento da negociação coletiva, a aprovação de um marco regulatório para o fenômeno da terceirização, que segundo ele não pode continuar sendo regulado apenas por súmula do tribunal, e alguns pontos Consolidação das Leis do Trabalho (CLT) em que se possa, com alguma alteração, dar mais segurança às empresas e trazer mais <strong>empregos</strong> para os trabalhadores"	21	2	14059	96.45	2	2
930	885-306	news	matéria	"O resultado é matéria de estudo e os números finais estão sendo conferidos para divulgação à imprensa, em breve"	"O resultado é <strong>matéria</strong> de estudo e os números finais estão sendo conferidos para divulgação à imprensa, em breve"	21	2	14059	96.49	3	2
735	2633	bible	porta	"E estando Pedro duvidando entre si acerca do que seria aquela visão que tinha visto, eis que os homens que foram enviados por Cornélio pararam à porta, perguntando pela casa de Simão."	"E estando Pedro duvidando entre si acerca do que seria aquela visão que tinha visto, eis que os homens que foram enviados por Cornélio pararam à <strong>porta,</strong> perguntando pela casa de Simão."	21	2	14059	96.45	1	1
1135	2353	bible	asas	"Nem ainda no teu pensamento amaldiçoes ao rei, nem tampouco no mais interior da tua recâmara amaldiçoes ao rico; porque as aves dos céus levariam a voz, e os que têm asas dariam notícia do assunto."	"Nem ainda no teu pensamento amaldiçoes ao rei, nem tampouco no mais interior da tua recâmara amaldiçoes ao rico; porque as aves dos céus levariam a voz, e os que têm <strong>asas</strong> dariam notícia do assunto."	21	2	14059	96.39	0	0
